Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-19,0.0006889424733034792,0.0006882027993858597,0.0006962721730644322,0.0006889424733034792,inf,inf,inf
2024-12-20,0.0006956763949831814,0.0006887052341597796,0.0006943914077200694,0.0006956763949831814,inf,inf,inf
2024-12-23,0.0006918404128881964,0.0006879850202011617,0.0006918356218155567,0.0006918404128881964,inf,inf,inf
2024-12-24,0.0006931448214077508,0.0006849690187810444,0.0006899740089014396,0.0006931448214077508,inf,inf,inf
2024-12-25,0.0006880323442392451,0.0006858334454482367,0.0006903932021889644,0.0006880323442392451,inf,inf,inf
2024-12-26,0.0006860545756749937,0.0006801379139027762,0.0006873938743405064,0.0006860545756749937,inf,inf,inf
2024-12-27,0.0006816679095678315,0.0006724768491307382,0.0006836204311047964,0.0006816679095678315,inf,inf,inf
2024-12-30,0.0006789787933505829,0.0006778512116590408,0.0006819607804288577,0.0006789787933505829,inf,inf,inf
2024-12-31,0.0006814820804403412,0.0006765624943220616,0.000682645106458721,0.0006814820804403412,inf,inf,inf
2025-01-02,0.0006787115317745448,0.0006774700759929233,0.0006836484998538735,0.0006786470402472821,inf,inf,inf
2025-01-03,0.0006795093829445965,0.000679154025450866,0.0006829947887464269,0.0006795093829445965,inf,inf,inf
2025-01-06,0.0006823469871032089,0.0006798050274038104,0.0006881696728027062,0.0006823469871032089,inf,inf,inf
2025-01-07,0.0006851896491531233,0.0006825985205810287,0.0006925639245717402,0.0006851896491531233,inf,inf,inf
2025-01-08,0.0006887621543356914,0.000683046098774536,0.0006902454466297536,0.0006887621543356914,inf,inf,inf
2025-01-09,0.0006858851828873656,0.000682379612309755,0.0006877389708228084,0.0006858851828873656,inf,inf,inf
2025-01-10,0.0006871766067366795,0.0006780580193190252,0.000693938424146482,0.0006871766067366795,inf,inf,inf
2025-01-13,0.0006792324673119375,0.0006788267136542032,0.0006826916986956189,0.0006792324673119375,inf,inf,inf
2025-01-14,0.0006854526317674328,0.0006819654357074006,0.0006881649324355939,0.0006854526317674328,inf,inf,inf
2025-01-15,0.0006847251787958533,0.0006836811925830271,0.0006956957139725882,0.0006847251787958533,inf,inf,inf
2025-01-16,0.0006957877154398114,0.0006851661527920521,0.0006900787449597169,0.0006957877154398114,inf,inf,inf
2025-01-17,0.0006880797325829188,0.0006848236328355543,0.0006890706596875832,0.0006880797325829188,inf,inf,inf
2025-01-20,0.0006861628378663049,0.0006861581251064269,0.0006977734026870579,0.0006861628378663049,inf,inf,inf
2025-01-21,0.0006966068139234967,0.0006926982652187086,0.0007346189164370982,0.0006966068139234967,inf,inf,inf
2025-01-22,0.000701365539527496,0.0006950477845351868,0.0006994620921344924,0.000701365539527496,inf,inf,inf
2025-01-23,0.0006971847845207957,0.0006940251399423922,0.0006986948428098654,0.0006971847845207957,inf,inf,inf
2025-01-24,0.0006973840860731326,0.000695763486617594,0.0007013360571746413,0.0006973840860731326,inf,inf,inf
2025-01-27,0.0007004616018014313,0.000695028442545786,0.0007004616018014313,0.0007004616018014313,inf,inf,inf
2025-01-28,0.0007052583848222748,0.0006894506890845867,0.0007104341635578668,0.0007052583848222748,inf,inf,inf
2025-01-29,0.0006928758458168552,0.000690397973304387,0.0007032101302089012,0.0006928758458168552,inf,inf,inf
2025-01-30,0.0006928470728691252,0.0006925207756232687,0.0006949608130159238,0.0006928470728691252,inf,inf,inf
2025-01-31,0.0006936448096579201,0.000686921688579625,0.0006922427490487366,0.0006936448096579201,inf,inf,inf
2025-02-03,0.0006864454343753305,0.0006794632240529981,0.0006848846083972438,0.0006864454343753305,inf,inf,inf
2025-02-04,0.0006853774487058732,0.0006820398720242763,0.0006904122288591806,0.0006853774487058732,inf,inf,inf
2025-02-05,0.0006895790646758999,0.0006875734774909913,0.0006941359325244289,0.0006895790646758999,inf,inf,inf
2025-02-06,0.0006925735269687303,0.0006891703674240474,0.0006930295373384891,0.0006925735269687303,inf,inf,inf
2025-02-07,0.000693409134327959,0.0006874127937321916,0.0006961509954228412,0.000693409134327959,inf,inf,inf
2025-02-10,0.0006893604137306928,0.0006865208519395261,0.0006903169314805672,0.0006893604137306928,inf,inf,inf
2025-02-11,0.0006881318094976974,0.0006871057707574595,0.0006894174422612892,0.0006881318094976974,inf,inf,inf
2025-02-12,0.0006892986386351886,0.0006853586985212332,0.0006912378431117921,0.0006892986386351886,inf,inf,inf
2025-02-13,0.0006886483233910012,0.0006873088652943422,0.0006922283593080927,0.0006886483233910012,inf,inf,inf
2025-02-14,0.0006950526202007474,0.0006920367286329013,0.0006970341079584329,0.0006950526202007474,inf,inf,inf
2025-02-17,0.0006980315629218108,0.0006921612735767433,0.0006950671276011564,0.0006980315629218108,inf,inf,inf
2025-02-18,0.000693822875963577,0.0006916155377441666,0.0006956473299014052,0.000693822875963577,inf,inf,inf
2025-02-19,0.0006944058875311675,0.0006925447791236975,0.0006959668838023308,0.0006944058875311675,inf,inf,inf
2025-02-20,0.0006944540990594013,0.0006933851295636499,0.0006976906202002897,0.0006944540990594013,inf,inf,inf
2025-02-21,0.0006984703737549757,0.0006963254974898026,0.0006994474604131692,0.0006984703737549757,inf,inf,inf
2025-02-24,0.000697209053096146,0.0006975203034008968,0.0007022964975448341,0.000697209053096146,inf,inf,inf
2025-02-25,0.000699961490155809,0.0006968204250723678,0.0007005499556597714,0.000699961490155809,inf,inf,inf
2025-02-26,0.0006995452955578874,0.0006961994495843073,0.0007003536905826794,0.0006995452955578874,inf,inf,inf
2025-02-27,0.0006971458633898769,0.000690326471669101,0.0006975786900609854,0.0006971458633898769,inf,inf,inf
2025-02-28,0.0006897217732079968,0.0006831534134737668,0.0006897217732079968,0.0006897217732079968,inf,inf,inf
2025-03-03,0.000685025323024728,0.0006842191599405719,0.0006873088652943422,0.000685025323024728,inf,inf,inf
2025-03-04,0.0006859039618908008,0.0006839804791704065,0.0006881365494084898,0.0006859039618908008,inf,inf,inf
2025-03-05,0.0006883023139376093,0.0006849127237922226,0.0006934860898982137,0.0006883023139376093,inf,inf,inf
2025-03-06,0.0006929862717321662,0.0006892986386351886,0.0006961364427427776,0.0006929862717321662,inf,inf,inf
2025-03-07,0.000691323885240235,0.0006899358886845039,0.0006955070010013195,0.000691323885240235,inf,inf,inf
2025-03-10,0.000691438602497248,0.0006862523351176564,0.0006918499952325522,0.000691438602497248,inf,inf,inf
2025-03-11,0.0006863276527544008,0.0006853163853609661,0.0006893841986443064,0.0006863276527544008,inf,inf,inf
2025-03-12,0.0006891703674240474,0.0006877342363874879,0.0006955650510826811,0.0006891703674240474,inf,inf,inf
2025-03-13,0.0006902502157031924,0.0006861439872152078,0.0006906792947213368,0.0006902502157031924,inf,inf,inf
2025-03-14,0.0006879802823776102,0.0006865774116031583,0.0006892178546798625,0.0006881223298720019,inf,inf,inf
2025-03-17,0.0006901072884326662,0.0006896408900475694,0.0006927222810248806,0.0006901072884326662,inf,inf,inf
2025-03-18,0.0006932457117692169,0.0006872238196205252,0.0006941166412515927,0.0006932457117692169,inf,inf,inf
2025-03-19,0.0006901597308646643,0.0006839711135754406,0.0006903121614851823,0.0006901597308646643,inf,inf,inf
2025-03-20,0.0006928134390922521,0.0006799113260179788,0.0006872380020467813,0.0006928134390922521,inf,inf,inf
2025-03-21,0.0006822120292002072,0.0006806564046967619,0.0006853257878339446,0.0006822120292002072,inf,inf,inf
2025-03-24,0.0006826963639584989,0.000680387821058003,0.0006840880876982223,0.0006826963639584989,inf,inf,inf
2025-03-25,0.0006820026234456385,0.0006798327837077808,0.0006832001321031506,0.0006820026234456385,inf,inf,inf
2025-03-26,0.0006839524402583156,0.0006814913779943672,0.000684027253876899,0.0006839524402583156,inf,inf,inf
2025-03-27,0.0006822771432742857,0.000680244316655058,0.0006837794036829266,0.0006822771432742857,inf,inf,inf
2025-03-28,0.0006840459883984398,0.0006806379119305058,0.0006840459883984398,0.0006840459883984398,inf,inf,inf
2025-03-31,0.0006805452370265457,0.0006770297172409188,0.0006811664543149092,0.0006805452370265457,inf,inf,inf
2025-04-01,0.0006793663051562177,0.0006772911199296385,0.0006818027090005781,0.0006793663051562177,inf,inf,inf
2025-04-02,0.0006802860057894066,0.000679163259589015,0.0006847954675099994,0.0006802860057894066,inf,inf,inf
2025-04-03,0.0006821096104847708,0.0006801795899958468,0.0006902502157031924,0.0006821096104847708,inf,inf,inf
2025-04-04,0.0006893318740007023,0.0006841676735284152,0.000699153999763421,0.0006893318740007023,inf,inf,inf
2025-04-07,0.0006856265163376965,0.0006799621737839554,0.0006878430871391899,0.0006856265163376965,inf,inf,inf
2025-04-08,0.0006802952707354281,0.0006746500252993759,0.0006821747618155009,0.0006802952707354281,inf,inf,inf
2025-04-09,0.0006728886414475254,0.0006725401732332788,0.0006800916695827091,0.0006728886414475254,inf,inf,inf
2025-04-10,0.0006925447791236975,0.0006824587442359228,0.0006913143174638216,0.0006925447791236975,inf,inf,inf
2025-04-11,0.0006886862435595394,0.0006868603497705533,0.0007055021850157089,0.0006886862435595394,inf,inf,inf
